inspection_id,inspection_date,region,application,voltage_class,installation_year,cable_age_years,cable_length_km,rated_voltage_kV,soil_corrosivity_index,ambient_temp_C,humidity_percent,load_factor,overload_events_last_year,fault_history_count,maintenance_score,months_since_maintenance,partial_discharge_pC,insulation_resistance_MOhm,tan_delta,health_index,risk_level,replacement_urgency_years,xlpe_demand_tons
INS-01733,2025-03-08,Bahrain,Power Distribution (MV),MV (1-35kV),2015,10,4.62,11.0,0.8,37.1,47.9,0.82,1,1,0.945,19,0.0,4698.0,0.00434,92.5,Low,15.0,3.46
INS-01734,2025-03-09,Bahrain,Renewable Energy,LV (<1kV),2002,23,2.56,0.4,0.791,33.2,54.0,0.737,0,2,0.647,28,13.65,3524.0,0.00886,55.6,Medium,9.6,1.39
INS-01735,2024-02-18,Bahrain,Power Distribution (MV),MV (1-35kV),2004,21,5.86,11.0,0.894,40.9,58.7,0.684,1,3,0.618,3,31.82,3666.0,0.00774,40.7,High,7.3,6.65
INS-01736,2023-08-09,Bahrain,Construction/Building,LV (<1kV),2009,16,2.9,0.4,0.843,42.5,50.8,0.706,0,1,0.825,27,16.3,4466.0,0.0056,76.1,Low,15.0,1.16
INS-01737,2025-05-26,Bahrain,Industrial,MV (1-35kV),2013,12,3.81,11.0,0.934,30.1,56.8,0.539,0,3,0.821,34,18.49,4753.0,0.00574,70.2,Low,13.7,3.11
INS-01738,2023-03-09,Bahrain,Telecommunications,EHV (>150kV),2011,14,4.44,220.0,0.926,42.6,50.9,0.84,4,0,0.861,3,16.33,4552.0,0.0044,72.2,Low,15.0,12.21
INS-01739,2024-11-26,Bahrain,Construction/Building,EHV (>150kV),2010,15,0.89,220.0,0.918,27.6,65.6,0.772,1,0,0.614,13,9.34,3556.0,0.00354,75.4,Low,15.0,2.45
INS-01740,2025-03-27,Bahrain,Industrial,MV (1-35kV),2004,21,3.93,11.0,0.793,25.0,74.1,0.896,2,2,0.975,13,21.9,3549.0,0.00651,54.0,Medium,10.5,3.83
INS-01741,2025-07-28,Bahrain,Telecommunications,MV (1-35kV),2014,11,4.63,11.0,0.886,32.8,51.5,0.63,0,3,0.696,12,11.84,4632.0,0.00571,72.8,Low,15.0,3.47
INS-01742,2023-05-19,Bahrain,Power Transmission (HV),MV (1-35kV),2009,16,30.79,11.0,0.844,36.4,51.7,0.704,0,3,0.929,14,9.17,4088.0,0.00683,68.7,Medium,10.8,29.56
INS-01743,2023-02-06,Bahrain,Telecommunications,MV (1-35kV),2010,15,1.15,11.0,0.856,38.8,45.7,0.838,3,0,0.932,31,1.63,3884.0,0.00413,80.0,Low,15.0,0.86
INS-01744,2025-09-30,Bahrain,Power Distribution (MV),MV (1-35kV),2009,16,9.89,11.0,0.882,39.5,62.7,0.855,1,1,0.983,32,9.42,4095.0,0.00475,77.1,Low,13.9,7.96
INS-01745,2023-07-15,Bahrain,Construction/Building,MV (1-35kV),2021,4,3.74,11.0,0.907,34.6,79.1,0.757,1,0,0.559,20,0.0,4301.0,0.00106,97.5,Low,15.0,2.8
INS-01746,2024-03-12,Bahrain,Telecommunications,MV (1-35kV),2008,17,0.37,11.0,0.635,26.9,57.5,0.639,0,1,0.611,25,14.19,3383.0,0.0072,68.6,Medium,14.4,0.29
INS-01747,2025-06-16,Bahrain,Power Distribution (MV),MV (1-35kV),2009,16,0.86,11.0,0.92,28.8,56.9,0.793,0,1,0.892,18,14.06,5187.0,0.00359,82.1,Low,14.8,0.65
INS-01748,2023-05-23,Bahrain,Industrial,MV (1-35kV),2016,9,1.15,11.0,0.872,50.9,33.7,0.588,0,0,0.766,18,2.75,4227.0,0.00213,95.7,Low,15.0,0.86
INS-01749,2024-11-18,Bahrain,Renewable Energy,HV (35-150kV),2007,18,3.16,66.0,0.839,40.2,50.0,0.849,3,3,0.534,13,20.89,2923.0,0.0066,39.9,High,6.9,7.3
INS-01750,2023-06-03,Bahrain,Power Distribution (MV),MV (1-35kV),2000,25,2.67,11.0,0.675,30.3,55.0,0.801,1,1,0.988,22,12.37,2929.0,0.00616,60.4,Medium,10.9,2.55
INS-01751,2025-07-12,Bahrain,Construction/Building,HV (35-150kV),2018,7,0.83,66.0,0.736,35.2,67.5,0.476,2,1,0.826,22,3.93,5512.0,0.00208,95.2,Low,15.0,1.24
INS-01752,2025-04-19,Bahrain,Construction/Building,MV (1-35kV),2007,18,3.85,11.0,1.0,35.0,64.6,0.692,1,0,0.925,30,12.32,4556.0,0.00433,78.7,Low,15.0,2.89
INS-01753,2023-02-21,Bahrain,Telecommunications,EHV (>150kV),2006,19,0.13,220.0,0.683,24.7,64.1,0.824,2,6,0.56,22,27.74,3399.0,0.01246,24.7,Critical,5.2,0.59
INS-01754,2024-06-29,Bahrain,Telecommunications,MV (1-35kV),2014,11,2.09,11.0,0.914,34.9,71.2,0.743,0,1,0.524,17,8.89,4706.0,0.00288,83.2,Low,15.0,1.57
INS-01755,2024-11-23,Bahrain,Renewable Energy,EHV (>150kV),2012,13,2.17,220.0,0.915,32.2,49.0,0.833,1,2,0.986,3,13.34,4111.0,0.00522,73.3,Low,12.6,6.92
INS-01756,2023-04-30,Bahrain,Telecommunications,MV (1-35kV),2013,12,0.88,11.0,0.834,42.3,69.9,0.738,0,1,1.0,8,9.87,4356.0,0.00466,86.8,Low,15.0,0.66
INS-01757,2023-01-21,Bahrain,Construction/Building,HV (35-150kV),2005,20,2.8,66.0,0.922,38.9,48.3,0.715,1,1,0.905,35,14.96,3482.0,0.00597,64.3,Medium,14.5,4.34
INS-01758,2025-02-13,Bahrain,Renewable Energy,HV (35-150kV),2011,14,4.73,66.0,0.867,27.3,59.3,0.549,0,0,0.915,3,2.05,4734.0,0.00441,93.7,Low,15.0,7.1
INS-01759,2025-11-14,Bahrain,Power Transmission (HV),HV (35-150kV),2018,7,7.82,66.0,0.894,35.4,66.6,0.563,0,0,0.804,32,0.0,4652.0,0.00264,100.0,Low,15.0,11.73
INS-01760,2025-02-25,Bahrain,Power Transmission (HV),LV (<1kV),2015,10,43.27,0.4,0.719,34.2,55.7,0.647,0,1,0.953,29,10.69,4633.0,0.00245,91.7,Low,14.4,18.0
INS-01761,2023-03-22,Bahrain,Telecommunications,HV (35-150kV),2014,11,0.57,66.0,0.859,28.7,50.6,0.775,0,0,0.72,8,7.04,4560.0,0.00454,91.0,Low,15.0,0.86
INS-01762,2024-02-27,Bahrain,Construction/Building,HV (35-150kV),2015,10,3.28,66.0,0.872,39.6,63.8,0.609,0,0,0.867,22,5.1,4374.0,0.00346,94.9,Low,15.0,4.92
INS-01763,2024-03-11,Bahrain,Industrial,MV (1-35kV),2006,19,3.66,11.0,0.829,31.7,54.0,0.782,1,1,0.95,16,9.66,3730.0,0.00682,70.6,Low,13.8,2.96
INS-01764,2023-12-30,Bahrain,Renewable Energy,LV (<1kV),2000,25,4.38,0.4,0.749,32.2,69.5,0.662,1,3,0.998,12,22.49,3072.0,0.00937,43.9,High,7.6,2.62
INS-01765,2023-05-15,Bahrain,Construction/Building,MV (1-35kV),2001,24,1.83,11.0,0.831,39.2,56.2,0.633,1,2,0.938,27,22.38,3987.0,0.00869,53.4,Medium,12.0,1.65
INS-01766,2024-08-18,Bahrain,Renewable Energy,MV (1-35kV),2017,8,0.24,11.0,0.768,35.5,42.7,0.561,0,0,0.712,10,1.39,5030.0,0.00171,100.0,Low,15.0,0.18
INS-01767,2024-01-04,Bahrain,Renewable Energy,MV (1-35kV),2006,19,0.7,11.0,0.793,21.9,44.7,0.565,0,0,0.617,17,11.41,3351.0,0.00443,72.4,Low,12.5,0.61
INS-01768,2023-06-28,Bahrain,Renewable Energy,MV (1-35kV),2010,15,3.75,11.0,0.587,26.8,66.0,0.795,0,1,0.781,11,13.46,4179.0,0.00376,80.1,Low,13.8,3.04
INS-01769,2023-04-02,Bahrain,Power Distribution (MV),MV (1-35kV),2013,12,1.57,11.0,0.826,39.2,60.6,0.728,1,0,0.853,23,8.21,4609.0,0.00415,89.0,Low,15.0,1.18
INS-01770,2023-12-07,Bahrain,Construction/Building,MV (1-35kV),2024,1,2.28,11.0,0.896,36.6,55.4,0.777,0,0,0.75,26,0.0,4803.0,0.00134,100.0,Low,15.0,1.71
INS-01771,2023-09-27,Bahrain,Renewable Energy,LV (<1kV),2010,15,1.73,0.4,0.887,25.8,54.5,0.799,1,1,0.859,11,14.89,3773.0,0.00393,72.5,Low,12.5,0.81
INS-01772,2025-10-25,Bahrain,Power Transmission (HV),LV (<1kV),2014,11,28.37,0.4,0.814,34.2,41.3,0.698,0,1,0.7,11,8.06,4741.0,0.00386,86.9,Low,13.7,12.33
INS-01773,2025-09-23,Bahrain,Telecommunications,MV (1-35kV),2011,14,0.35,11.0,0.912,30.1,67.6,0.654,0,1,0.82,12,11.54,3797.0,0.00631,76.4,Low,15.0,0.26
INS-01774,2025-08-23,Bahrain,Industrial,MV (1-35kV),2004,21,4.03,11.0,0.723,34.1,67.9,0.659,0,1,0.737,10,10.75,4598.0,0.00699,72.7,Low,14.2,3.18
INS-01775,2025-02-10,Bahrain,Power Transmission (HV),MV (1-35kV),1999,26,31.74,11.0,0.733,32.7,60.8,0.814,2,3,0.777,34,24.18,3366.0,0.00956,37.1,High,5.8,38.41
INS-01776,2025-11-17,Bahrain,Power Distribution (MV),MV (1-35kV),2008,17,0.92,11.0,0.801,37.6,43.6,0.771,1,5,0.474,18,33.77,3343.0,0.00835,31.4,High,5.7,1.12
INS-01777,2024-03-19,Bahrain,Power Distribution (MV),HV (35-150kV),2020,5,6.16,66.0,0.894,42.0,57.5,0.678,0,1,1.0,33,7.58,5122.0,0.00424,99.8,Low,15.0,9.24
INS-01778,2024-02-15,Bahrain,Power Transmission (HV),MV (1-35kV),2012,13,43.03,11.0,0.883,36.3,53.7,0.647,0,0,0.702,1,10.45,4617.0,0.00246,87.7,Low,13.8,34.85
INS-01779,2023-02-18,Bahrain,Industrial,EHV (>150kV),2006,19,0.61,220.0,0.634,37.6,71.3,0.911,2,1,0.886,31,17.82,4176.0,0.00602,67.1,Medium,13.1,1.89
INS-01780,2023-12-26,Bahrain,Power Distribution (MV),HV (35-150kV),2014,11,9.14,66.0,0.996,40.0,54.3,0.669,1,0,0.917,21,0.0,3526.0,0.004,88.2,Low,15.0,13.71
INS-01781,2025-02-17,Bahrain,Renewable Energy,LV (<1kV),1999,26,4.07,0.4,0.915,33.8,65.5,0.802,2,2,0.762,9,16.43,3273.0,0.00772,44.4,High,7.7,2.42
INS-01782,2024-08-03,Bahrain,Construction/Building,MV (1-35kV),1991,34,2.42,11.0,0.787,34.2,43.7,0.746,0,1,0.819,9,40.54,2758.0,0.00989,32.2,High,7.2,2.76
INS-01783,2023-03-19,Bahrain,Telecommunications,MV (1-35kV),1993,32,2.4,11.0,0.874,35.2,69.6,0.733,2,4,0.875,32,37.74,3259.0,0.01298,15.9,Critical,3.3,3.2
INS-01784,2024-01-13,Bahrain,Power Distribution (MV),LV (<1kV),2017,8,7.2,0.4,0.843,35.2,43.9,0.774,1,0,0.95,33,3.26,4784.0,0.00369,98.7,Low,15.0,2.88
INS-01785,2023-05-19,Bahrain,Power Transmission (HV),LV (<1kV),2013,12,15.81,0.4,0.641,40.4,52.5,0.637,1,0,0.686,12,0.05,4377.0,0.00466,91.0,Low,14.3,6.62
INS-01786,2023-02-08,Bahrain,Telecommunications,LV (<1kV),2005,20,0.44,0.4,0.815,38.9,68.5,0.716,1,1,0.906,32,11.89,4234.0,0.00582,70.8,Low,14.9,0.18
INS-01787,2025-05-07,Bahrain,Power Transmission (HV),MV (1-35kV),2019,6,42.61,11.0,0.873,31.7,81.3,0.68,0,0,0.756,5,0.0,5453.0,0.00268,100.0,Low,15.0,31.96
INS-01788,2025-05-27,Bahrain,Renewable Energy,HV (35-150kV),2012,13,1.38,66.0,0.842,32.7,53.0,0.738,0,1,0.727,23,24.93,3776.0,0.00504,70.8,Low,12.2,2.46
INS-01789,2024-11-20,Bahrain,Power Transmission (HV),MV (1-35kV),2014,11,42.69,11.0,1.0,33.0,40.5,0.686,1,0,0.684,8,5.51,4711.0,0.00397,87.9,Low,13.8,34.58
INS-01790,2024-11-12,Bahrain,Power Transmission (HV),MV (1-35kV),2008,17,36.72,11.0,0.731,31.1,58.3,0.742,1,2,0.773,3,11.59,4273.0,0.00528,68.8,Medium,10.8,35.25
INS-01791,2023-12-07,Bahrain,Construction/Building,LV (<1kV),2007,18,3.36,0.4,0.736,45.3,53.8,0.833,2,1,0.534,12,19.7,3860.0,0.00415,60.4,Medium,13.6,1.47
INS-01792,2025-04-27,Bahrain,Power Transmission (HV),MV (1-35kV),2000,25,13.71,11.0,0.792,36.9,65.5,0.682,2,5,0.951,16,36.07,3734.0,0.01267,24.6,Critical,3.9,17.89
INS-01793,2024-04-09,Bahrain,Power Distribution (MV),HV (35-150kV),2014,11,7.39,66.0,0.82,37.3,55.8,0.743,1,1,0.578,24,12.81,4354.0,0.00407,77.6,Low,14.0,11.82
INS-01794,2025-09-03,Bahrain,Construction/Building,LV (<1kV),2001,24,3.85,0.4,0.758,29.0,59.3,0.82,0,5,0.715,1,36.45,2313.0,0.01141,22.0,Critical,4.9,2.58
INS-01795,2025-05-11,Bahrain,Renewable Energy,HV (35-150kV),1993,32,1.82,66.0,0.764,41.7,55.2,0.751,0,1,0.935,12,27.74,2918.0,0.00862,44.4,High,7.7,4.06
INS-01796,2024-04-15,Bahrain,Renewable Energy,MV (1-35kV),2013,12,1.66,11.0,0.898,32.6,75.4,0.561,0,1,0.958,7,11.94,4577.0,0.00586,85.0,Low,14.7,1.27
INS-01797,2024-03-11,Bahrain,Construction/Building,MV (1-35kV),2010,15,1.21,11.0,0.722,38.4,46.8,0.703,0,2,0.763,24,9.23,4169.0,0.00638,74.3,Low,15.0,0.91
INS-01798,2024-11-07,Bahrain,Telecommunications,MV (1-35kV),2002,23,2.21,11.0,0.789,40.3,52.4,0.762,1,5,0.484,26,37.4,2802.0,0.01014,19.0,Critical,4.0,2.87
INS-01799,2025-06-12,Bahrain,Power Distribution (MV),MV (1-35kV),2008,17,1.02,11.0,0.937,30.9,63.3,0.616,0,1,0.605,4,24.11,3081.0,0.00662,59.3,Medium,10.7,0.98
INS-01800,2023-11-01,Bahrain,Industrial,HV (35-150kV),2002,23,3.41,66.0,0.738,34.7,61.5,0.755,1,2,1.0,3,18.28,3168.0,0.00759,54.9,Medium,10.7,6.58
INS-01801,2024-10-29,Bahrain,Industrial,EHV (>150kV),2019,6,1.61,220.0,0.876,26.0,67.6,0.842,0,1,0.792,29,4.7,5591.0,0.00328,99.9,Low,15.0,4.43
INS-01802,2023-11-01,Bahrain,Power Distribution (MV),LV (<1kV),2014,11,1.57,0.4,0.72,28.6,54.9,0.811,0,2,1.0,5,12.34,4174.0,0.00528,81.7,Low,14.7,0.64
INS-01803,2025-04-12,Bahrain,Industrial,LV (<1kV),2004,21,3.64,0.4,0.994,38.0,54.9,0.778,0,3,0.805,7,29.49,4995.0,0.00832,53.0,Medium,10.3,1.91
INS-01804,2023-09-29,Bahrain,Renewable Energy,LV (<1kV),2013,12,4.94,0.4,0.966,34.7,63.8,0.792,0,2,0.748,32,4.97,4914.0,0.00567,81.4,Low,14.0,2.11
INS-01805,2024-07-25,Bahrain,Renewable Energy,HV (35-150kV),2009,16,0.43,66.0,0.775,41.6,64.9,0.668,1,1,0.771,18,23.06,4182.0,0.00531,68.3,Medium,11.8,0.78
INS-01806,2024-10-09,Bahrain,Power Distribution (MV),HV (35-150kV),2007,18,8.02,66.0,0.812,30.7,60.5,0.852,2,3,1.0,12,21.05,4696.0,0.00763,58.4,Medium,10.5,15.64
INS-01807,2025-03-28,Bahrain,Construction/Building,HV (35-150kV),2005,20,0.36,66.0,0.847,23.6,56.7,0.721,0,4,0.591,34,19.73,3363.0,0.00899,43.9,High,9.9,0.72
INS-01808,2023-10-25,Bahrain,Construction/Building,MV (1-35kV),1992,33,1.37,11.0,0.854,38.7,54.5,0.672,0,0,0.488,4,28.18,2657.0,0.00707,39.8,High,9.0,1.44
INS-01809,2023-07-31,Bahrain,Construction/Building,MV (1-35kV),2004,21,4.96,11.0,0.959,30.6,62.0,0.769,1,0,0.726,20,10.28,3566.0,0.006,67.8,Medium,15.0,3.72
INS-01810,2024-07-23,Bahrain,Industrial,HV (35-150kV),2015,10,0.42,66.0,0.817,42.1,34.5,0.672,1,2,0.799,3,10.05,4789.0,0.00602,79.7,Low,15.0,0.63
INS-01811,2024-06-13,Bahrain,Power Distribution (MV),MV (1-35kV),2012,13,3.68,11.0,0.913,34.7,80.4,0.611,1,0,0.722,3,13.95,3729.0,0.00309,78.2,Low,14.1,2.93
INS-01812,2023-03-09,Bahrain,Power Transmission (HV),MV (1-35kV),2016,9,13.79,11.0,0.703,34.5,59.8,0.706,0,1,0.846,17,9.28,4919.0,0.00378,92.9,Low,14.6,10.62
INS-01813,2023-08-27,Bahrain,Renewable Energy,MV (1-35kV),2008,17,4.03,11.0,0.951,29.3,49.5,0.751,1,3,0.809,7,20.93,3851.0,0.00744,54.3,Medium,9.4,4.15
INS-01814,2025-04-29,Bahrain,Power Distribution (MV),MV (1-35kV),2001,24,1.94,11.0,0.835,28.3,52.6,0.555,0,1,0.763,4,20.83,3511.0,0.00812,57.4,Medium,10.3,1.91
INS-01815,2025-01-05,Bahrain,Power Transmission (HV),MV (1-35kV),2009,16,16.79,11.0,0.85,35.4,65.4,0.829,1,1,0.88,5,5.42,3799.0,0.00646,75.6,Low,11.9,15.19
INS-01816,2025-10-09,Bahrain,Industrial,LV (<1kV),2021,4,1.26,0.4,0.847,32.3,71.0,0.711,1,2,0.826,32,5.33,4637.0,0.00361,89.8,Low,15.0,0.5
INS-01817,2025-09-22,Bahrain,Industrial,MV (1-35kV),2002,23,0.83,11.0,0.94,34.3,42.5,0.784,0,2,0.757,19,23.92,2859.0,0.00756,47.9,High,9.3,0.86
INS-01818,2023-12-05,Bahrain,Telecommunications,MV (1-35kV),2007,18,4.11,11.0,0.771,31.2,53.2,0.732,0,2,0.76,22,20.35,3656.0,0.00677,61.8,Medium,13.0,3.49
INS-01819,2023-08-27,Bahrain,Industrial,MV (1-35kV),2020,5,4.12,11.0,0.887,39.0,53.6,0.728,0,0,0.472,25,9.05,4787.0,0.00169,95.8,Low,15.0,3.09
INS-01820,2023-11-17,Bahrain,Power Distribution (MV),HV (35-150kV),2000,25,8.38,66.0,0.86,39.4,70.4,0.737,0,3,0.792,13,24.29,3468.0,0.00809,44.4,High,8.0,18.44
INS-01821,2023-12-21,Bahrain,Telecommunications,LV (<1kV),2010,15,2.49,0.4,0.831,35.7,77.9,0.649,1,4,0.471,22,16.03,4852.0,0.00743,55.3,Medium,11.6,1.22
INS-01822,2023-04-04,Bahrain,Power Distribution (MV),EHV (>150kV),2010,15,8.63,220.0,0.818,33.5,46.4,0.697,1,1,0.996,20,12.14,3887.0,0.00511,76.6,Low,13.8,25.63
INS-01823,2025-06-13,Bahrain,Renewable Energy,HV (35-150kV),1996,29,2.13,66.0,0.93,42.1,58.6,0.952,1,1,0.539,25,24.03,2987.0,0.00872,39.5,High,6.8,4.94
INS-01824,2024-10-27,Bahrain,Power Transmission (HV),HV (35-150kV),2020,5,21.5,66.0,0.707,37.1,59.6,0.689,0,0,0.795,20,0.0,4739.0,0.00247,100.0,Low,15.0,32.25
INS-01825,2023-05-09,Bahrain,Power Distribution (MV),MV (1-35kV),2000,25,9.5,11.0,0.695,34.3,45.1,0.782,1,2,0.577,2,15.85,2058.0,0.00972,41.2,High,7.4,10.74
INS-01826,2023-04-12,Bahrain,Industrial,LV (<1kV),2017,8,0.62,0.4,0.837,30.3,53.9,0.598,0,0,0.894,8,6.1,4466.0,0.00348,98.0,Low,15.0,0.25
INS-01827,2023-05-08,Bahrain,Construction/Building,EHV (>150kV),2018,7,4.1,220.0,0.894,37.1,56.1,0.742,1,2,0.624,6,4.46,4431.0,0.00448,81.7,Low,15.0,11.27
INS-01828,2023-06-26,Bahrain,Industrial,MV (1-35kV),2009,16,1.99,11.0,0.853,28.4,82.0,0.678,0,1,0.95,26,15.02,4661.0,0.00504,79.8,Low,15.0,1.49
INS-01829,2024-04-20,Bahrain,Power Distribution (MV),MV (1-35kV),2008,17,2.78,11.0,0.787,48.4,62.8,0.801,2,1,0.579,2,14.12,3018.0,0.00535,59.8,Medium,10.8,2.67
INS-01830,2024-03-22,Bahrain,Power Transmission (HV),HV (35-150kV),2003,22,18.02,66.0,0.86,45.1,61.0,0.597,0,2,0.737,33,21.97,3762.0,0.00614,55.8,Medium,8.8,38.2
INS-01831,2024-10-20,Bahrain,Power Distribution (MV),HV (35-150kV),2006,19,4.49,66.0,0.912,45.0,59.6,0.766,0,4,0.595,8,23.25,4024.0,0.00853,46.2,High,8.3,9.74
INS-01832,2024-08-20,Bahrain,Telecommunications,HV (35-150kV),2012,13,3.49,66.0,0.857,41.2,63.8,0.554,0,0,0.708,4,8.69,4249.0,0.00357,86.6,Low,15.0,5.24
INS-01833,2023-08-29,Bahrain,Construction/Building,LV (<1kV),2015,10,1.86,0.4,0.821,37.9,49.9,0.754,0,0,0.657,33,13.01,4595.0,0.00372,89.3,Low,15.0,0.74
INS-01834,2025-02-20,Bahrain,Industrial,LV (<1kV),2012,13,3.67,0.4,0.866,42.0,71.8,0.841,0,0,0.797,31,11.91,4857.0,0.00328,89.4,Low,15.0,1.47
INS-01835,2024-10-14,Bahrain,Power Transmission (HV),HV (35-150kV),2008,17,15.03,66.0,0.852,25.1,63.4,0.781,0,5,0.651,2,30.57,3983.0,0.00844,41.3,High,6.5,35.32
INS-01836,2025-01-13,Bahrain,Telecommunications,HV (35-150kV),2021,4,4.36,66.0,0.755,33.1,63.6,0.75,0,0,0.853,19,0.0,5093.0,0.00182,100.0,Low,15.0,6.54
INS-01837,2025-06-15,Bahrain,Power Distribution (MV),MV (1-35kV),2006,19,6.13,11.0,0.856,32.2,68.9,0.83,2,1,0.702,19,9.76,4457.0,0.00658,67.3,Medium,12.1,5.49
INS-01838,2023-12-26,Bahrain,Industrial,MV (1-35kV),2011,14,1.11,11.0,0.704,43.4,58.4,0.69,0,1,1.0,32,4.23,4623.0,0.00751,88.4,Low,15.0,0.83
INS-01839,2025-11-03,Bahrain,Telecommunications,HV (35-150kV),2004,21,3.91,66.0,0.958,21.7,59.3,0.77,0,6,0.912,17,28.65,3416.0,0.01325,30.0,High,6.3,9.27
INS-01840,2023-12-05,Bahrain,Renewable Energy,LV (<1kV),2016,9,2.63,0.4,0.856,29.5,54.0,0.707,0,0,0.904,28,1.13,5655.0,0.0005,100.0,Low,15.0,1.05
INS-01841,2023-09-10,Bahrain,Telecommunications,EHV (>150kV),2015,10,0.34,220.0,0.805,26.8,63.7,0.703,1,2,0.952,11,5.89,4512.0,0.00642,82.6,Low,15.0,0.94
INS-01842,2023-08-12,Bahrain,Industrial,EHV (>150kV),2010,15,1.84,220.0,0.999,37.0,69.0,0.742,0,2,0.833,11,18.57,4392.0,0.00692,68.7,Medium,13.4,5.6
INS-01843,2023-01-17,Bahrain,Power Distribution (MV),MV (1-35kV),2008,17,3.88,11.0,0.867,37.0,67.2,0.762,1,1,0.792,21,14.57,3345.0,0.00595,66.3,Medium,11.9,3.51
INS-01844,2025-02-26,Bahrain,Telecommunications,LV (<1kV),2020,5,4.06,0.4,1.0,30.4,38.6,0.747,0,1,0.598,14,4.24,4537.0,0.00176,92.7,Low,15.0,1.62
INS-01845,2025-08-31,Bahrain,Power Transmission (HV),LV (<1kV),2001,24,25.53,0.4,0.964,36.6,57.9,0.762,0,0,0.715,20,12.67,3349.0,0.00685,64.3,Medium,10.1,13.55
INS-01846,2023-09-01,Bahrain,Industrial,MV (1-35kV),2010,15,2.12,11.0,0.803,29.4,64.4,0.597,1,0,0.638,2,18.43,4616.0,0.00369,77.6,Low,15.0,1.59
INS-01847,2024-06-08,Bahrain,Power Transmission (HV),HV (35-150kV),2013,12,44.71,66.0,1.0,37.9,65.2,0.586,1,0,0.864,29,8.61,3624.0,0.00432,82.2,Low,12.9,76.45
INS-01848,2023-04-09,Bahrain,Renewable Energy,LV (<1kV),2001,24,0.27,0.4,0.882,34.3,50.6,0.711,0,5,0.634,2,36.62,3367.0,0.01145,24.7,Critical,4.3,0.19
INS-01849,2023-01-11,Bahrain,Renewable Energy,LV (<1kV),2006,19,1.1,0.4,0.716,25.1,67.6,0.649,1,2,1.0,21,8.56,3771.0,0.00738,67.9,Medium,11.7,0.54
INS-01850,2025-06-18,Bahrain,Telecommunications,MV (1-35kV),2006,19,2.68,11.0,0.86,37.3,60.6,0.878,3,1,1.0,22,16.38,4195.0,0.00518,64.8,Medium,13.6,2.2
INS-01851,2023-10-02,Bahrain,Industrial,HV (35-150kV),2014,11,3.36,66.0,0.829,39.6,49.6,0.677,1,2,1.0,5,12.61,4692.0,0.00675,79.3,Low,15.0,5.04
INS-01852,2025-07-15,Bahrain,Power Transmission (HV),MV (1-35kV),1996,29,49.8,11.0,0.804,36.0,75.3,0.685,3,2,0.795,2,26.93,3519.0,0.00883,34.8,High,5.5,61.0
INS-01853,2025-10-19,Bahrain,Power Transmission (HV),LV (<1kV),1996,29,13.14,0.4,0.848,36.5,45.1,0.79,0,0,0.674,27,21.02,2589.0,0.00553,51.5,Medium,8.1,7.67
INS-01854,2024-01-21,Bahrain,Telecommunications,MV (1-35kV),2001,24,4.3,11.0,0.899,31.8,60.9,0.767,0,1,0.657,29,22.53,2623.0,0.00555,51.1,Medium,10.7,4.15
INS-01855,2024-05-04,Bahrain,Renewable Energy,MV (1-35kV),2007,18,3.76,11.0,1.0,32.2,64.6,0.736,0,0,0.808,10,3.12,4840.0,0.00611,85.1,Low,14.7,2.88
INS-01856,2024-06-06,Bahrain,Industrial,MV (1-35kV),2009,16,4.79,11.0,0.79,30.5,56.0,0.649,0,4,0.684,24,26.01,4836.0,0.00714,55.8,Medium,10.9,4.57
INS-01857,2025-02-14,Bahrain,Construction/Building,LV (<1kV),2014,11,0.95,0.4,0.957,35.5,53.1,0.822,2,2,0.832,7,7.72,4245.0,0.00508,73.5,Low,15.0,0.38
INS-01858,2023-05-14,Bahrain,Telecommunications,MV (1-35kV),2024,1,1.22,11.0,0.76,40.2,53.9,0.889,3,1,0.802,15,1.21,5351.0,0.00117,99.8,Low,15.0,0.92
INS-01859,2025-04-06,Bahrain,Power Distribution (MV),MV (1-35kV),1993,32,8.53,11.0,0.825,36.8,45.5,0.786,0,6,0.784,28,39.72,3520.0,0.01374,11.0,Critical,2.0,11.94
INS-01860,2024-02-11,Bahrain,Power Transmission (HV),EHV (>150kV),2013,12,17.59,220.0,0.734,33.8,55.0,0.944,3,0,0.928,14,0.57,4290.0,0.0042,87.2,Low,13.7,52.56
INS-01861,2024-02-25,Bahrain,Renewable Energy,MV (1-35kV),2001,24,3.57,11.0,0.862,34.2,38.9,0.803,0,3,0.506,34,24.4,2644.0,0.00773,37.3,High,6.4,4.21
INS-01862,2025-04-20,Bahrain,Renewable Energy,LV (<1kV),2023,2,3.72,0.4,0.852,36.4,55.3,0.923,3,0,0.668,14,9.44,4674.0,0.0035,92.0,Low,15.0,1.49
INS-01863,2025-06-18,Bahrain,Renewable Energy,MV (1-35kV),2009,16,4.98,11.0,0.614,29.1,42.1,0.745,1,2,0.77,28,18.39,5112.0,0.00508,72.0,Low,12.4,4.38
INS-01864,2023-11-06,Bahrain,Power Distribution (MV),HV (35-150kV),1997,28,4.07,66.0,0.732,42.7,71.4,0.916,4,5,0.902,33,44.47,1819.0,0.00894,3.0,Critical,0.5,12.01
INS-01865,2024-04-14,Bahrain,Industrial,LV (<1kV),2003,22,2.48,0.4,0.668,47.1,59.7,0.64,0,1,0.67,26,18.49,4318.0,0.00767,65.5,Medium,12.8,1.14
